:START_ID,:END_ID,:TYPE,weight:int
鸟,死亡,RELATED_TO,1
学校,卖,RELATED_TO,2
卖,行为,RELATED_TO,1
舆论,争议,RELATED_TO,5
学校,涉及,RELATED_TO,2
涉及,学生,RELATED_TO,2
指纹锁,工作,RELATED_TO,1
指纹锁,使用,RELATED_TO,1
使用,方式,RELATED_TO,3
安全性,质疑,RELATED_TO,12
安全性,担忧,RELATED_TO,2
她,成为,RELATED_TO,1
工作制,实施,RELATED_TO,1
工作制,影响,RELATED_TO,2
趋势,影响,RELATED_TO,2
工作制,成为,RELATED_TO,1
成为,趋势,RELATED_TO,1
人人,倒,RELATED_TO,1
秋瓷,回答,RELATED_TO,2
回答,导演,RELATED_TO,1
瓷炫,讽刺,RELATED_TO,1
瓷炫,坚持,RELATED_TO,1
学校,加入,RELATED_TO,1
加入,班级,RELATED_TO,1
老王,起诉,RELATED_TO,1
起诉,学校,RELATED_TO,6
审理,纠纷案,RELATED_TO,1
职责,讨论,RELATED_TO,1
梅西,获得,RELATED_TO,4
获得,金球奖,RELATED_TO,1
梅西,荣膺,RELATED_TO,1
荣膺,世界杯,RELATED_TO,1
行,关注,RELATED_TO,1
签名,球衣,RELATED_TO,1
销量,暴增,RELATED_TO,3
合伙人,补,RELATED_TO,1
补,货,RELATED_TO,2
合伙人,行动,RELATED_TO,1
潮,引发,RELATED_TO,1
列车,火,RELATED_TO,1
网友,互动,RELATED_TO,1
列车,打,RELATED_TO,2
旅客,喜爱,RELATED_TO,3
旅游,热度,RELATED_TO,4
电商,促销,RELATED_TO,1
特朗普,起诉,RELATED_TO,11
认定,罪,RELATED_TO,1
特朗普,竞选,RELATED_TO,5
竞选,资格,RELATED_TO,1
大选,前景,RELATED_TO,1
酒,跳,RELATED_TO,1
狗,住,RELATED_TO,1
女子,争执,RELATED_TO,2
上映,计划,RELATED_TO,1
影片,拍摄,RELATED_TO,3
拍摄,地点,RELATED_TO,2
拍摄,导演,RELATED_TO,1
拍摄,事故,RELATED_TO,2
特技,表演,RELATED_TO,1
特技,导致,RELATED_TO,1
导致,事故,RELATED_TO,1
教师,离职,RELATED_TO,1
教师,索赔,RELATED_TO,3
索赔,纠纷,RELATED_TO,4
学校,索赔,RELATED_TO,1
索赔,教师,RELATED_TO,1
文具,中标,RELATED_TO,3
中标,问题,RELATED_TO,1
质量,承诺,RELATED_TO,1
中标,企业,RELATED_TO,2
企业,关联,RELATED_TO,1
关联,公司,RELATED_TO,3
Uz,重返,RELATED_TO,1
Uzi,上,RELATED_TO,1
上,赛场,RELATED_TO,1
状态,调整,RELATED_TO,1
回,全球,RELATED_TO,1
年轻人,跨,RELATED_TO,1
利率,下降,RELATED_TO,2
导致,灾情,RELATED_TO,2
龙卷风,受灾,RELATED_TO,5
冰雹,受灾,RELATED_TO,5
乌克兰,俘虏,RELATED_TO,2
俘虏,俄军,RELATED_TO,3
军事,打击,RELATED_TO,3
俄军,反击,RELATED_TO,1
反击,乌军,RELATED_TO,1
军,杀,RELATED_TO,1
杀,乌军,RELATED_TO,1
乌克兰,俘获,RELATED_TO,1
俘获,俄军,RELATED_TO,1
孙亮,违法,RELATED_TO,1
孙亮,担任,RELATED_TO,1
担任,山东,RELATED_TO,1
孙亮,受审,RELATED_TO,1
董事长,变动,RELATED_TO,1
受贿案,判决,RELATED_TO,6
欧冠,表现,RELATED_TO,1
意甲,出局,RELATED_TO,1
出局,球队,RELATED_TO,1
德甲,出线,RELATED_TO,1
出线,球队,RELATED_TO,1
国米,给,RELATED_TO,2
给,曼城,RELATED_TO,3
队友,进,RELATED_TO,4
进,球,RELATED_TO,7
卢卡库,破门,RELATED_TO,1
男子,施暴,RELATED_TO,1
施暴,他人,RELATED_TO,1
男子,戳,RELATED_TO,1
戳,脸,RELATED_TO,1
含金量,质疑,RELATED_TO,2
集体,转型,RELATED_TO,1
掉队,现象,RELATED_TO,1
花,缺席,RELATED_TO,1
缺席,微博,RELATED_TO,1
花剧,评低,RELATED_TO,1
评低,现象,RELATED_TO,1
文物,拼,RELATED_TO,1
文物,展出,RELATED_TO,1
文物,分析,RELATED_TO,1
文物,工作,RELATED_TO,1
文物,拼接,RELATED_TO,1
拼接,技术,RELATED_TO,1
医院,失误,RELATED_TO,1
医院,自责,RELATED_TO,1
家,谅解,RELATED_TO,1
谅解,医院,RELATED_TO,1
医院,致歉,RELATED_TO,1
萧敬腾,出道,RELATED_TO,1
萧敬腾,称为,RELATED_TO,4
称为,雨神,RELATED_TO,4
投诉信,争议,RELATED_TO,1
文旅,发文,RELATED_TO,1
市民,支持,RELATED_TO,1
支持,演唱会,RELATED_TO,1
演唱会,写,RELATED_TO,1
写,投诉信,RELATED_TO,1
演唱会,确定,RELATED_TO,1
结束,家,RELATED_TO,1
结束,学生,RELATED_TO,2
厕所,偷拍,RELATED_TO,1
卡斯特罗,抵达,RELATED_TO,1
卡斯特罗,访华,RELATED_TO,9
示威者,抗议,RELATED_TO,2
代表,投票,RELATED_TO,1
总统,戒备,RELATED_TO,1
戒备,状态,RELATED_TO,1
抗议者,集结,RELATED_TO,1
总统,辞职,RELATED_TO,1
政府,抗议,RELATED_TO,4
政府,示威,RELATED_TO,1
政府,骚乱,RELATED_TO,2
女主,做,RELATED_TO,2
做,微商,RELATED_TO,2
女主,拒退,RELATED_TO,1
拒退,货款,RELATED_TO,1
微商,退款,RELATED_TO,1
女主,投诉,RELATED_TO,1
投诉,视频,RELATED_TO,2
门,退款,RELATED_TO,1
飞机,导致,RELATED_TO,1
飞机,损坏,RELATED_TO,1
飞机,运行,RELATED_TO,1
飞机,引发,RELATED_TO,1
引发,机场,RELATED_TO,1
订单量,下降,RELATED_TO,1
收入,下降,RELATED_TO,8
网约车,预警,RELATED_TO,1
运输证,暂停,RELATED_TO,1
规模,下降,RELATED_TO,2
订单数,上涨,RELATED_TO,1
成本,提高,RELATED_TO,3
自行车,限行,RELATED_TO,2
限行,政策,RELATED_TO,2
民众,报警,RELATED_TO,2
导游,救助,RELATED_TO,1
人,回,RELATED_TO,1
回,拉萨,RELATED_TO,1
梅西,参加,RELATED_TO,3
参加,国际,RELATED_TO,3
梅西亚洲,比赛,RELATED_TO,2
某某,咨询,RELATED_TO,4
账单,出,RELATED_TO,1
咨询,平台,RELATED_TO,3
某某,兼职,RELATED_TO,1
兼职,情况,RELATED_TO,1
账号,发布,RELATED_TO,6
发布,朋友,RELATED_TO,1
学年,开学,RELATED_TO,1
开学,典礼,RELATED_TO,2
学年,毕业,RELATED_TO,2
校长,怒骂,RELATED_TO,1
怒骂,学生,RELATED_TO,1
校长,唠叨,RELATED_TO,4
某某,投诉,RELATED_TO,1
网友,删除,RELATED_TO,1
删除,视频,RELATED_TO,4
收入,来,RELATED_TO,2
网友,认为,RELATED_TO,1
认为,视频,RELATED_TO,1
视频,存在,RELATED_TO,1
沈腾,发,RELATED_TO,1
发,彩票,RELATED_TO,1
沈腾,活动,RELATED_TO,1
德,包揽,RELATED_TO,5
包揽,英超金靴,RELATED_TO,1
包揽,英,RELATED_TO,1
包揽,欧,RELATED_TO,1
包揽,三冠王,RELATED_TO,1
德,获得,RELATED_TO,2
获得,欧洲,RELATED_TO,1
德,入围,RELATED_TO,1
入围,世界,RELATED_TO,1
获得,挪威,RELATED_TO,1
谢娜,表演,RELATED_TO,3
谢娜,参加,RELATED_TO,4
参加,乘风2023,RELATED_TO,3
阵营,表现,RELATED_TO,1
乘风2023,收官,RELATED_TO,1
年度,乘风,RELATED_TO,1
乘风,创始人,RELATED_TO,4
感动,观众,RELATED_TO,1
文班亚马,表现,RELATED_TO,7
冷涡,影响,RELATED_TO,1
影响,中国,RELATED_TO,4
气象台,预警,RELATED_TO,3
预警,信号,RELATED_TO,1
梅西,观看,RELATED_TO,2
观看,欧冠,RELATED_TO,1
直播,欧冠,RELATED_TO,1
梅西,抵达,RELATED_TO,5
抵达,中国,RELATED_TO,5
梅西,离开,RELATED_TO,6
离开,巴黎,RELATED_TO,4
欧冠,决赛,RELATED_TO,3
梅西亮,直播,RELATED_TO,1
分手费,争议,RELATED_TO,2
和解,方式,RELATED_TO,1
争议,案件,RELATED_TO,1
分手费,约定,RELATED_TO,1
翡翠,碎裂,RELATED_TO,1
碎裂,事件,RELATED_TO,1
女士,赔偿,RELATED_TO,1
赔偿,行为,RELATED_TO,3
防台,响应,RELATED_TO,1
大风,预警,RELATED_TO,3
雷电,预警,RELATED_TO,2
杀夫案,发生,RELATED_TO,1
夫案,成,RELATED_TO,1
成,电影,RELATED_TO,1
章子怡,主演,RELATED_TO,1
主演,酱园弄杀夫案,RELATED_TO,1
电影,开机,RELATED_TO,3
章子怡,离婚,RELATED_TO,1
电影,启,RELATED_TO,1
电影,拍摄,RELATED_TO,5
电影,确定,RELATED_TO,1
确定,主演,RELATED_TO,1
加入,战队,RELATED_TO,2
退役,消息,RELATED_TO,1
洪都拉斯,建交,RELATED_TO,3
大使馆,开馆,RELATED_TO,1
使馆,开馆,RELATED_TO,1
中国,建交,RELATED_TO,2
历史性,会晤,RELATED_TO,1
洪,关系,RELATED_TO,1
产妇,生产,RELATED_TO,1
医生,执行,RELATED_TO,1
医生,发现,RELATED_TO,1
发现,情况,RELATED_TO,3
武警,护送,RELATED_TO,1
护送,考生,RELATED_TO,15
考生,受伤,RELATED_TO,4
考生,就医,RELATED_TO,3
伤员,巡逻,RELATED_TO,1
考生,求助,RELATED_TO,7
考生,带,RELATED_TO,8
带,身份证,RELATED_TO,4
乌克兰,进展,RELATED_TO,2
损失,增加,RELATED_TO,1
乌克兰,失败,RELATED_TO,3
军队,胜利,RELATED_TO,1
乌,演变,RELATED_TO,1
高考,情绪,RELATED_TO,1
高考,数学,RELATED_TO,22
体制,思考,RELATED_TO,1
环境,思考,RELATED_TO,1
迟到,现象,RELATED_TO,2
公平性,讨论,RELATED_TO,3
规,执行,RELATED_TO,1
异物,判定,RELATED_TO,1
行政,公布,RELATED_TO,2
大叔,拍,RELATED_TO,4
大叔,曝光,RELATED_TO,1
女子,曝光,RELATED_TO,3
儿子,发声,RELATED_TO,1
处理,事件,RELATED_TO,13
曝光,身份,RELATED_TO,1
女子,质疑,RELATED_TO,4
质疑,大叔,RELATED_TO,1
曝光,大叔,RELATED_TO,3
大叔,行动,RELATED_TO,1
老人,突发,RELATED_TO,1
突发,脑梗,RELATED_TO,1
医生,手术,RELATED_TO,2
手术,事实,RELATED_TO,1
医生,隐瞒,RELATED_TO,1
隐瞒,事实,RELATED_TO,1
唐尚珺,考上,RELATED_TO,2
唐尚珺,规划,RELATED_TO,3
复读,经历,RELATED_TO,1
人生,感悟,RELATED_TO,1
适用性,考虑,RELATED_TO,1
旗袍,接,RELATED_TO,1
接,妹妹,RELATED_TO,1
哥哥,逗笑,RELATED_TO,1
逗笑,妹妹,RELATED_TO,1
妹妹,调侃,RELATED_TO,1
妹妹,引发,RELATED_TO,2
引发,笑话,RELATED_TO,1
妹妹,关注,RELATED_TO,1
妹妹,感动,RELATED_TO,1
江秋莲,发布,RELATED_TO,1
发布,赔偿款,RELATED_TO,1
江秋莲,捐款,RELATED_TO,1
江秋莲,借款,RELATED_TO,1
借款,信息,RELATED_TO,1
江秋莲,发声,RELATED_TO,1
江秋莲,声明,RELATED_TO,1
准考证,晒,RELATED_TO,1
晒,图,RELATED_TO,1
信息,保护,RELATED_TO,1
信息,警示,RELATED_TO,4
成绩,诈骗,RELATED_TO,1
高校,收费,RELATED_TO,1
收费,透明度,RELATED_TO,1
学费,上涨,RELATED_TO,3
学费,调整,RELATED_TO,1
学费,涨,RELATED_TO,1
学费,影响,RELATED_TO,1
上涨,趋势,RELATED_TO,1
陈某,涉嫌,RELATED_TO,1
陈某,移交,RELATED_TO,1
移交,检察院,RELATED_TO,2
霍尊,报案,RELATED_TO,1
陈露控,诉霍,RELATED_TO,1
霍尊,要,RELATED_TO,1
要,钱,RELATED_TO,1
照官,宣恋,RELATED_TO,1
宣恋,情,RELATED_TO,3
母子,拥,RELATED_TO,4
网友,祝福,RELATED_TO,5
母子,走红,RELATED_TO,2
拥,网友,RELATED_TO,1
网友,资助,RELATED_TO,2
资助,意愿,RELATED_TO,2
高考,英语,RELATED_TO,1
心态,影响,RELATED_TO,5
毕业生,支持,RELATED_TO,1
政策,完善,RELATED_TO,4
毕业生,宣传,RELATED_TO,1
毕业生,服务,RELATED_TO,3
需求,改善,RELATED_TO,1
经济,恢复,RELATED_TO,5
活力,增强,RELATED_TO,1
吴磊,成名,RELATED_TO,1
吴磊,合作,RELATED_TO,1
吴磊,健身,RELATED_TO,1
胡歌,抱,RELATED_TO,4
抱,吴磊,RELATED_TO,4
学生,抬,RELATED_TO,1
抬,老师,RELATED_TO,1
老师,出,RELATED_TO,1
出,考场,RELATED_TO,7
学生,结束,RELATED_TO,1
结束,行为,RELATED_TO,1
女孩,出,RELATED_TO,1
女孩,误认为,RELATED_TO,1
误认为,姐妹,RELATED_TO,1
故事,讨论,RELATED_TO,1
家,思考,RELATED_TO,2
家,传达,RELATED_TO,1
杨洋,录制,RELATED_TO,1
录制,下一站大学,RELATED_TO,1
某,活动,RELATED_TO,1
错误,盖章,RELATED_TO,1
印章,改进,RELATED_TO,1
铁路,服务,RELATED_TO,2
铁路,覆盖,RELATED_TO,1
覆盖,情况,RELATED_TO,1
需求,填,RELATED_TO,1
填,功能,RELATED_TO,1
铁路,订阅,RELATED_TO,1
订阅,功能,RELATED_TO,2
需求,订阅,RELATED_TO,1
功能,上,RELATED_TO,6
铁路,改版,RELATED_TO,1
改版,情况,RELATED_TO,1
下,幽会,RELATED_TO,1
镇政府,回应,RELATED_TO,1
人员,免职,RELATED_TO,1
盗墓,团伙,RELATED_TO,1
团伙,被捕,RELATED_TO,1
文物,回,RELATED_TO,1
团伙,起诉,RELATED_TO,2
盗墓,炫耀,RELATED_TO,1
盗墓,贩卖,RELATED_TO,1
贩卖,文物,RELATED_TO,1
盗墓,揭露,RELATED_TO,1
男子,工作,RELATED_TO,3
男子,成为,RELATED_TO,2
成为,全职,RELATED_TO,2
经济,支持,RELATED_TO,2
母亲,选择,RELATED_TO,1
大师,出摊,RELATED_TO,1
大师,赠,RELATED_TO,1
赠,画作,RELATED_TO,1
大师,展示,RELATED_TO,1
展示,作品,RELATED_TO,1
大师,创作,RELATED_TO,1
大师,展览,RELATED_TO,1
大师,聚集,RELATED_TO,1
大师,关注,RELATED_TO,1
大师,成为,RELATED_TO,1
郭伯雄,入党,RELATED_TO,1
徐才厚,受贿,RELATED_TO,1
房峰辉,行贿,RELATED_TO,1
张阳,自杀,RELATED_TO,1
老虎,点名,RELATED_TO,4
翠花,减肥,RELATED_TO,1
减肥,过程,RELATED_TO,1
身材,追求,RELATED_TO,1
训练营,关注,RELATED_TO,1
训练营,引发,RELATED_TO,1
存款,增长,RELATED_TO,3
余额,增长,RELATED_TO,1
基金,成立,RELATED_TO,1
企业,存款,RELATED_TO,1
存款,规模,RELATED_TO,1
存款,增加,RELATED_TO,10
利润,转化,RELATED_TO,1
鬣羚,出现,RELATED_TO,1
鬣羚,保护,RELATED_TO,2
保护,情况,RELATED_TO,3
鬣羚,活动,RELATED_TO,1
活动,情况,RELATED_TO,2
成为,店铺,RELATED_TO,1
理性,消费,RELATED_TO,1
社会,支持,RELATED_TO,6
空调,增加,RELATED_TO,1
销量,走,RELATED_TO,1
企业,预测,RELATED_TO,1
销量,预测,RELATED_TO,1
红宝石,拍卖,RELATED_TO,7
拍卖,价,RELATED_TO,7
老人,被盗,RELATED_TO,1
老人,自杀,RELATED_TO,2
殴打,老人,RELATED_TO,1
医院,发现,RELATED_TO,1
知情人,披露,RELATED_TO,1
英,发表,RELATED_TO,1
发表,大西洋,RELATED_TO,1
英,合作,RELATED_TO,1
英,会晤,RELATED_TO,1
英,发布,RELATED_TO,1
发布,大西洋,RELATED_TO,1
英,强化,RELATED_TO,1
强化,联盟,RELATED_TO,1
北约,对接,RELATED_TO,1
农民路,晒,RELATED_TO,1
水车,冲湿,RELATED_TO,1
冲湿,粮食,RELATED_TO,1
粮,违法,RELATED_TO,1
粮,批评,RELATED_TO,1
隐患,引发,RELATED_TO,1
水车,争议,RELATED_TO,1
设施,完成,RELATED_TO,1
核武器,至,RELATED_TO,1
至,白俄罗斯,RELATED_TO,1
专业,开设,RELATED_TO,1
专业,培养,RELATED_TO,1
培养,目标,RELATED_TO,1
专业,误解,RELATED_TO,1
社区,服务,RELATED_TO,1
小孩,吞,RELATED_TO,1
吞,口香糖,RELATED_TO,1
灵魂,拷问,RELATED_TO,1
母亲,安慰,RELATED_TO,1
口香糖,讨论,RELATED_TO,1
口香糖,写,RELATED_TO,1
写,作业,RELATED_TO,1
大象,闯入,RELATED_TO,1
闯入,居民,RELATED_TO,1
大象,离开,RELATED_TO,1
离开,居民,RELATED_TO,1
柳某,工作,RELATED_TO,1
工作,纠纷,RELATED_TO,1
工资,发放,RELATED_TO,7
柳某,调动,RELATED_TO,1
加班,工资,RELATED_TO,3
员工,辞退,RELATED_TO,6
辞退,工资,RELATED_TO,1
高考,文具,RELATED_TO,4
质量,鉴定,RELATED_TO,1
文具,配备,RELATED_TO,3
配备,政策,RELATED_TO,1
盗窃案,发生,RELATED_TO,3
社会,深思,RELATED_TO,1
盗窃案,判决,RELATED_TO,1
林丹,高考,RELATED_TO,1
高考,女生,RELATED_TO,1
女生,打球,RELATED_TO,1
女生,约定,RELATED_TO,1
女生,拒绝,RELATED_TO,1
公鸡,打鸣,RELATED_TO,1
民警,报警,RELATED_TO,1
主人,承诺,RELATED_TO,1
民警,联系,RELATED_TO,1
联系,公鸡,RELATED_TO,1
民警,找到,RELATED_TO,1
找到,公鸡,RELATED_TO,1
民警,委托,RELATED_TO,1
委托,邻居,RELATED_TO,1
意愿,配合,RELATED_TO,1
公鸡,掉,RELATED_TO,1
榴莲,上市,RELATED_TO,1
价,回落,RELATED_TO,2
榴莲,销售,RELATED_TO,5
消费者,选择,RELATED_TO,2
车型,预售,RELATED_TO,1
市场,研判,RELATED_TO,1
研判,观点,RELATED_TO,1
考生,表达,RELATED_TO,2
考生,表演,RELATED_TO,3
表演,空翻,RELATED_TO,3
考生社,表现,RELATED_TO,1
媒体,堵截,RELATED_TO,2
达到,线,RELATED_TO,1
转战,文科,RELATED_TO,1
历年,高考,RELATED_TO,1
高考,钉子户,RELATED_TO,1
分数,波动,RELATED_TO,1
达到,目标,RELATED_TO,1
家,接考,RELATED_TO,1
偶像,立,RELATED_TO,2
家,陪考,RELATED_TO,2
星,解压,RELATED_TO,1
书本,离校,RELATED_TO,1
书籍,争议,RELATED_TO,1
学校,规定,RELATED_TO,2
学校,质疑,RELATED_TO,3
学校,核实,RELATED_TO,1
学校,引发,RELATED_TO,1
引发,学生,RELATED_TO,1
官方,澄清,RELATED_TO,1
抵达,葡萄牙,RELATED_TO,1
梅西,访华,RELATED_TO,3
离开,北京,RELATED_TO,2
曾鹏宇,抓,RELATED_TO,2
罪,判刑,RELATED_TO,2
曾鹏宇,判刑,RELATED_TO,2
曾鹏宇,指控,RELATED_TO,1
楼,撒,RELATED_TO,1
撒,钱,RELATED_TO,2
内容,涉黑,RELATED_TO,1
涉黑,势力,RELATED_TO,1
男子,议论,RELATED_TO,1
男子,轰动,RELATED_TO,1
结束,心理,RELATED_TO,1
结束,心态,RELATED_TO,1
回归,乐坛,RELATED_TO,1
粉丝,庆祝,RELATED_TO,1
专辑,准备,RELATED_TO,1
发行,新歌,RELATED_TO,1
L,粉丝,RELATED_TO,1
犬咬,伤,RELATED_TO,2
校园,养,RELATED_TO,1
校园,清理,RELATED_TO,1
清理,力度,RELATED_TO,1
学校,召开,RELATED_TO,1
家,迎接,RELATED_TO,2
学生,庆祝,RELATED_TO,5
做,事,RELATED_TO,1
承包商,涉事,RELATED_TO,1
承包商,调查,RELATED_TO,1
儿子,下考,RELATED_TO,7
徐,怀钰,RELATED_TO,3
徐怀钰,合唱,RELATED_TO,1
徐怀钰,关注,RELATED_TO,2
徐怀钰,表演,RELATED_TO,2
徐怀钰,震撼,RELATED_TO,1
徐怀钰,喜爱,RELATED_TO,1
医生,失败,RELATED_TO,1
医生,操作,RELATED_TO,1
医德,讨论,RELATED_TO,1
医生,治疗,RELATED_TO,2
治疗,方案,RELATED_TO,1
高管,牵,RELATED_TO,2
大学生,教育,RELATED_TO,1
大学生,就业,RELATED_TO,3
关键,在,RELATED_TO,1
在,父母,RELATED_TO,1
大学生,卖,RELATED_TO,1
卖,行业,RELATED_TO,3
结构性,就业,RELATED_TO,2
学生,打架,RELATED_TO,2
学生,惩罚,RELATED_TO,1
老师,说明,RELATED_TO,1
说明,过程,RELATED_TO,1
学生,担忧,RELATED_TO,1
学生,讨论,RELATED_TO,2
英语,讨论,RELATED_TO,1
裙子,走红,RELATED_TO,1
带,货火热,RELATED_TO,1
销量,飙升,RELATED_TO,2
裙子,断货,RELATED_TO,1
裙子,发货,RELATED_TO,1
裙子,成为,RELATED_TO,1
裙子,蹭,RELATED_TO,1
蹭,热度,RELATED_TO,3
公司,调休,RELATED_TO,9
球迷,围堵,RELATED_TO,2
球迷,冲突,RELATED_TO,3
处置,事件,RELATED_TO,2
球迷,辱骂,RELATED_TO,2
辱骂,事件,RELATED_TO,4
球迷,砸,RELATED_TO,1
砸,事件,RELATED_TO,3
翟欣欣,判,RELATED_TO,2
苏享茂,死亡,RELATED_TO,1
车,退,RELATED_TO,1
退,钱,RELATED_TO,1
翟欣欣,逮捕,RELATED_TO,3
翟欣欣,批捕,RELATED_TO,2
翟欣欣,涉嫌,RELATED_TO,1
工厂,起火,RELATED_TO,1
列车,晚点,RELATED_TO,6
火灾,运行,RELATED_TO,1
部门,扑灭,RELATED_TO,1
写,小说,RELATED_TO,1
传播,物品,RELATED_TO,10
父母,高考,RELATED_TO,3
父母,坚守,RELATED_TO,2
实施,全民,RELATED_TO,1
实验,开始,RELATED_TO,1
实验,结束,RELATED_TO,1
实验,观察,RELATED_TO,1
科目,安排,RELATED_TO,1
时间,延长,RELATED_TO,3
高考,科目,RELATED_TO,1
改革,背景,RELATED_TO,1
科目,组合,RELATED_TO,1
延长,问题,RELATED_TO,1
考生,退,RELATED_TO,1
退,房,RELATED_TO,2
酒店,退,RELATED_TO,1
退,押金,RELATED_TO,1
影响,考生,RELATED_TO,3
关爱,高考生,RELATED_TO,1
考队,协商,RELATED_TO,1
考生,等待,RELATED_TO,1
伽马,观测,RELATED_TO,1
暴能谱,观测,RELATED_TO,2
暴余辉,记录,RELATED_TO,2
恒星,观测,RELATED_TO,1
赖冠霖,高考,RELATED_TO,1
榜,讨论,RELATED_TO,1
赖冠霖,生活,RELATED_TO,1
赖冠霖,进,RELATED_TO,1
进,拘留所,RELATED_TO,1
张怡宁,出任,RELATED_TO,1
出任,欧洲,RELATED_TO,1
人才,发展,RELATED_TO,1
发展,训练营,RELATED_TO,1
张怡宁,成为,RELATED_TO,2
成为,欧洲,RELATED_TO,2
人才,邀请,RELATED_TO,2
张怡宁,复出,RELATED_TO,1
复出,乒坛,RELATED_TO,1
发现,钻石,RELATED_TO,1
胆结石,发生,RELATED_TO,1
医生,预防,RELATED_TO,1
胆结石,成,RELATED_TO,1
胆结石,推,RELATED_TO,1
视频,报道,RELATED_TO,3
街,盛行,RELATED_TO,1
侵犯,肖像权,RELATED_TO,1
肖像权,保护,RELATED_TO,1
保护,边界,RELATED_TO,1
侵犯,隐私权,RELATED_TO,2
约翰逊,参加,RELATED_TO,1
约翰逊,辞去,RELATED_TO,1
辞去,保守党,RELATED_TO,1
约翰逊,信任,RELATED_TO,1
信任,动议,RELATED_TO,1
党首,竞选,RELATED_TO,1
约翾逊,辞去,RELATED_TO,1
辞去,议员,RELATED_TO,1
政治,迫害,RELATED_TO,1
约翾逊,找到,RELATED_TO,1
找到,工作,RELATED_TO,2
实行,周三休,RELATED_TO,1
公司,补班,RELATED_TO,2
周三,休假,RELATED_TO,1
公司,补,RELATED_TO,3
补,班,RELATED_TO,3
张嘉倪,喝,RELATED_TO,1
喝,奶茶,RELATED_TO,2
张嘉倪,指擦,RELATED_TO,1
张嘉倪,反应,RELATED_TO,1
张嘉倪,暗示,RELATED_TO,1
暗示,状态,RELATED_TO,1
奶茶,引发,RELATED_TO,1
奶茶,调侃,RELATED_TO,1
奶茶,关注,RELATED_TO,1
登山队员,救人,RELATED_TO,7
被救者,救援,RELATED_TO,1
救援,费用,RELATED_TO,4
公司,救援,RELATED_TO,2
被救者,致谢,RELATED_TO,1
公司,发声,RELATED_TO,3
支付,救援费,RELATED_TO,2
高考,家,RELATED_TO,6
家,送,RELATED_TO,4
送,饭,RELATED_TO,4
家,遮阳,RELATED_TO,1
等待,孩子,RELATED_TO,1
孟美岐,参与,RELATED_TO,1
孟美岐,纳入,RELATED_TO,1
纳入,劣迹,RELATED_TO,1
孟美岐,指插,RELATED_TO,1
指插,感情,RELATED_TO,1
旅局,回应,RELATED_TO,2
回应,孟美岐,RELATED_TO,1
孟美岐,出道,RELATED_TO,1
花,接,RELATED_TO,2
接,同学,RELATED_TO,2
学霸,保送,RELATED_TO,4
保送,清华,RELATED_TO,2
保送,上海交大,RELATED_TO,2
男生,保送,RELATED_TO,2
张子豪,淘汰,RELATED_TO,3
张子豪,质疑,RELATED_TO,1
张子豪,发酵,RELATED_TO,1
淘汰,炸场,RELATED_TO,1
张子豪,喊话,RELATED_TO,1
张子豪,支持,RELATED_TO,1
新生儿,遗留,RELATED_TO,2
孕妇,早产,RELATED_TO,1
人员,联系,RELATED_TO,1
联系,医生,RELATED_TO,2
医院,转运,RELATED_TO,1
产妇,治疗,RELATED_TO,1
支付,补偿款,RELATED_TO,1
多州,明,RELATED_TO,1
协会,回应,RELATED_TO,1
生命,访问,RELATED_TO,1
访问,地球,RELATED_TO,1
车牌,违规,RELATED_TO,1
家,欢呼,RELATED_TO,2
考生,溜走,RELATED_TO,1
回归,赛场,RELATED_TO,1
追求,冠军,RELATED_TO,1
战队,表现,RELATED_TO,1
北京,活动,RELATED_TO,1
家,创作,RELATED_TO,3
视觉,冲击,RELATED_TO,1
云彩,变化,RELATED_TO,1
云彩,变成,RELATED_TO,2
变成,美酒,RELATED_TO,1
云彩,画,RELATED_TO,1
画,天空,RELATED_TO,1
学生,泼,RELATED_TO,1
泼,热水,RELATED_TO,1
热水,受伤,RELATED_TO,1
考生,押中,RELATED_TO,1
押中,英语,RELATED_TO,1
考生,放松,RELATED_TO,1
火炬,启动,RELATED_TO,1
火炬,传递,RELATED_TO,6
母乳,喂养,RELATED_TO,2
喂养,政治,RELATED_TO,1
议会,生效,RELATED_TO,2
议会,讨论,RELATED_TO,1
啤酒节,举办,RELATED_TO,1
音乐节,举办,RELATED_TO,1
淄博,推荐,RELATED_TO,6
淄博,走红,RELATED_TO,2
文旅局,告示,RELATED_TO,1
错峰,出行,RELATED_TO,2
文旅局,欢迎,RELATED_TO,1
欢迎,游客,RELATED_TO,2
大师,上,RELATED_TO,1
年龄,解释,RELATED_TO,1
年龄,调整,RELATED_TO,1
年龄,投票,RELATED_TO,1
限制,初衷,RELATED_TO,4
鱼尾裙,惊,RELATED_TO,7
惊,张小斐,RELATED_TO,6
辣条,拘留,RELATED_TO,1
团伙,扬言,RELATED_TO,1
扬言,商业,RELATED_TO,1
团伙,到,RELATED_TO,1
发声者,威胁,RELATED_TO,1
团伙,开启,RELATED_TO,1
开启,红色,RELATED_TO,1
团伙,直播,RELATED_TO,1
直播,虐猫,RELATED_TO,1
异物,判断,RELATED_TO,1
考点,卖,RELATED_TO,1
卖,花,RELATED_TO,2
大学生,亏损,RELATED_TO,1
考生,收到,RELATED_TO,1
收到,家,RELATED_TO,1
考生,送,RELATED_TO,1
送,花,RELATED_TO,5
考生,填报,RELATED_TO,1
